TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,IP Address,Channel,CustomerOccupation,Cluster_KMeans
314.55,27.0,19.0,2.0,1105.8900000000008,Credit,Dallas,40.192.99.27,Branch,Student,0
836.45,61.0,63.0,1.0,1731.8900000000003,Debit,Virginia Beach,156.134.123.253,Online,Retired,0
189.45,53.0,62.0,1.0,12578.75,Credit,Boston,64.57.44.102,Branch,Doctor,2
91.84,67.0,80.0,1.0,1712.4099999999999,Credit,Mesa,28.120.130.118,Branch,Retired,0
609.52,78.0,169.0,1.0,3485.03,Debit,Washington,125.225.212.244,ATM,Retired,3
859.3,78.0,68.0,1.0,1146.7800000000002,Credit,Colorado Springs,77.7.223.184,Branch,Retired,0
100.00999999999999,50.0,63.0,1.0,6393.12,Debit,Philadelphia,82.115.199.37,ATM,Doctor,2
28.78000000000003,40.0,51.0,1.0,680.5500000000002,Credit,Tucson,186.135.2.148,Online,Doctor,0
111.07999999999998,70.0,83.0,1.0,7037.34,Debit,Chicago,175.230.206.232,Online,Doctor,2
470.96,69.0,124.0,2.0,12991.03,Credit,Indianapolis,106.244.1.47,Online,Doctor,1
52.22999999999999,28.0,96.0,1.0,105.01000000000022,Credit,San Francisco,154.138.163.229,Branch,Student,0
78.62,32.0,52.0,1.0,1360.85,Debit,Oklahoma City,80.90.35.146,Branch,Doctor,0
47.78999999999999,25.0,37.0,1.0,1649.92,Debit,Denver,59.12.96.11,Branch,Student,0
333.97,52.0,45.0,1.0,5237.36,Debit,Fresno,98.39.212.221,Branch,Doctor,2
710.43,67.0,115.0,1.0,5625.55,Debit,San Diego,189.198.67.252,Online,Retired,2
220.23,41.0,47.999999999999986,1.0,3438.02,Debit,Milwaukee,19.20.13.234,ATM,Engineer,0
27.28000000000003,29.0,96.0,1.0,10668.24,Debit,Atlanta,193.108.17.115,ATM,Doctor,2
101.51999999999998,49.0,98.0,1.0,2018.9,Debit,Tucson,63.82.133.139,ATM,Engineer,0
162.65,59.0,147.0,1.0,9500.95,Debit,New York,112.86.148.212,ATM,Engineer,1
10.519999999999982,55.0,30.0,1.0,2472.99,Debit,Kansas City,1.238.163.61,ATM,Retired,0
270.72,38.0,37.0,1.0,6522.47,Debit,Los Angeles,145.76.10.8,Branch,Doctor,2
202.34,20.0,134.0,1.0,1223.4499999999998,Debit,New York,146.250.144.172,Online,Student,3
247.58,39.0,152.0,1.0,778.7399999999998,Debit,San Antonio,32.240.176.64,ATM,Engineer,3
686.17,61.0,96.0,1.0,2246.15,Debit,Denver,199.199.60.222,ATM,Retired,0
109.91,38.0,90.0,1.0,12896.06,Debit,Seattle,173.135.78.201,Branch,Doctor,2
215.72,30.0,137.0,1.0,8697.11,Credit,Columbus,93.151.52.152,Branch,Engineer,1
490.76,66.0,156.0,1.0,6414.11,Debit,Columbus,17.36.132.202,Online,Retired,1
224.28,64.0,68.0,1.0,5767.51,Debit,Chicago,189.20.224.220,Online,Retired,2
614.03,68.0,51.0,1.0,2815.86,Debit,Dallas,58.190.9.136,ATM,Retired,0
608.79,55.0,157.0,1.0,2991.17,Debit,Fort Worth,158.129.49.240,Online,Engineer,3
840.1600000000001,20.0,68.0,1.0,1236.7600000000002,Credit,Colorado Springs,23.163.145.195,Branch,Student,0
60.110000000000014,61.0,122.0,1.0,7235.87,Credit,Albuquerque,8.243.4.138,Branch,Retired,1
393.92,72.0,47.0,1.0,7318.64,Debit,Memphis,141.169.67.34,Branch,Retired,2
19.389999999999986,43.0,45.0,1.0,9847.6,Debit,Colorado Springs,201.95.180.152,ATM,Doctor,2
557.41,80.0,49.0,1.0,2968.75,Credit,Washington,194.29.57.163,Online,Retired,0
57.07000000000002,31.0,99.0,1.0,9323.71,Credit,Boston,116.175.11.222,Online,Doctor,2
395.27,18.0,167.0,1.0,1764.08,Credit,Miami,150.83.4.238,Online,Student,3
289.05,75.0,116.0,1.0,5683.49,Debit,New York,174.61.77.54,ATM,Retired,2
46.110000000000014,33.0,233.0,1.0,5225.73,Debit,San Francisco,13.88.251.53,Online,Doctor,1
335.5,63.0,47.0,1.0,6445.4,Debit,Sacramento,107.247.202.71,ATM,Retired,2
388.07,24.0,68.0,1.0,289.71000000000004,Debit,Seattle,44.197.126.59,Online,Student,0
520.86,51.0,66.0,1.0,9200.74,Credit,Sacramento,179.132.235.182,Online,Engineer,2
787.41,25.0,39.0,1.0,300.8699999999999,Debit,Memphis,150.25.200.56,Online,Student,0
31.69999999999999,48.0,121.0,1.0,743.8999999999996,Credit,Raleigh,113.134.242.82,ATM,Doctor,3
22.30000000000001,21.0,90.0,1.0,1200.35,Debit,Philadelphia,133.63.96.21,ATM,Student,0
203.12,56.0,181.0,1.0,1562.3900000000003,Debit,San Jose,77.21.150.75,ATM,Retired,3
315.94,49.0,172.0,1.0,7719.71,Credit,Raleigh,8.244.162.185,Branch,Doctor,1
0.2599999999999909,20.0,173.0,1.0,1833.67,Debit,Oklahoma City,60.197.167.40,Online,Student,3
210.77,71.0,161.0,1.0,5396.65,Debit,Mesa,144.91.150.133,ATM,Retired,1
406.65,57.0,107.0,1.0,12995.7,Debit,Mesa,147.234.20.46,ATM,Doctor,2
422.9,40.0,111.0,1.0,7616.43,Debit,Tucson,180.224.54.115,ATM,Engineer,2
20.620000000000005,35.0,225.0,1.0,12500.8,Credit,Philadelphia,184.59.28.72,ATM,Doctor,1
174.39,19.0,36.0,1.0,1127.0800000000004,Debit,San Francisco,98.255.160.110,ATM,Student,0
7.860000000000014,76.0,91.0,1.0,3621.98,Credit,Sacramento,201.113.165.203,Branch,Retired,0
61.97999999999996,49.0,44.0,1.0,5212.28,Debit,Denver,20.147.6.179,Online,Engineer,2
54.849999999999994,58.0,40.000000000000014,1.0,2727.45,Credit,San Francisco,214.67.148.245,Branch,Retired,0
16.55000000000001,26.0,159.0,1.0,6089.79,Debit,Tucson,214.32.109.197,Branch,Engineer,1
91.32,58.0,77.0,1.0,2618.1,Debit,Milwaukee,49.29.37.185,Branch,Engineer,0
195.49,31.0,212.0,1.0,11988.12,Debit,Memphis,147.227.81.224,ATM,Doctor,1
49.620000000000005,55.0,111.0,1.0,3841.42,Debit,Portland,19.228.76.177,ATM,Engineer,0
487.16,28.0,84.0,1.0,321.21000000000004,Credit,Los Angeles,156.96.135.18,Branch,Student,0
405.6,37.0,44.0,1.0,9754.73,Debit,Tucson,36.77.94.252,Online,Engineer,2
512.95,57.0,143.0,1.0,9584.52,Debit,Columbus,6.234.101.35,Branch,Engineer,1
345.94,31.0,163.0,1.0,7624.56,Debit,Portland,129.102.184.189,ATM,Doctor,1
356.56,47.0,52.0,1.0,2485.73,Debit,New York,157.130.28.27,Online,Engineer,0
211.69,30.0,111.0,1.0,6412.85,Debit,Atlanta,200.13.225.150,Branch,Doctor,2
221.49,23.0,196.0,1.0,707.25,Credit,Oklahoma City,76.0.164.168,Branch,Student,3
278.23,48.0,83.0,1.0,8300.54,Debit,Fresno,116.106.207.139,Online,Engineer,2
116.88,45.0,263.0,1.0,7717.34,Debit,Memphis,23.163.145.195,ATM,Doctor,1
328.77,39.0,247.0,1.0,6967.03,Credit,San Diego,101.120.142.50,Online,Doctor,1
77.53,54.0,55.0,1.0,5158.6,Debit,Louisville,203.245.215.62,Branch,Retired,2
421.74,67.0,103.0,1.0,12031.14,Debit,San Jose,73.108.76.238,Online,Doctor,2
313.69,73.0,152.0,1.0,7093.68,Debit,Oklahoma City,53.131.194.183,Branch,Retired,1
411.72,29.0,153.0,1.0,8539.86,Debit,Washington,166.41.54.117,Branch,Doctor,1
508.73,59.0,89.0,1.0,7640.57,Debit,Chicago,172.184.35.29,Branch,Retired,2
153.08,24.0,201.0,1.0,1292.21,Debit,Omaha,130.29.230.16,ATM,Student,3
23.00999999999999,63.0,166.0,1.0,5958.75,Debit,Las Vegas,55.154.161.250,Branch,Retired,1
69.28,25.0,129.0,1.0,708.7399999999998,Debit,Los Angeles,184.4.253.143,Online,Student,3
51.25000000000003,28.0,66.0,1.0,1744.4,Credit,Austin,101.223.82.253,Branch,Student,0
407.65,25.0,263.0,1.0,273.77999999999975,Debit,Denver,8.136.178.116,ATM,Student,3
459.25,25.0,59.0,1.0,130.76000000000022,Debit,Tucson,28.149.72.129,Branch,Student,0
301.56,49.0,118.0,1.0,10389.6,Debit,Seattle,155.37.19.43,Branch,Doctor,2
17.670000000000016,63.0,91.0,1.0,1048.1800000000003,Debit,San Diego,21.97.154.92,Online,Doctor,0
5.2900000000000205,32.0,132.0,1.0,12896.68,Credit,San Francisco,62.27.235.199,Online,Doctor,1
401.37,43.0,251.0,1.0,8208.54,Debit,Los Angeles,1.198.76.182,Branch,Engineer,1
145.4,38.0,24.0,1.0,5244.49,Debit,Tucson,49.174.157.140,Online,Engineer,2
556.34,37.0,46.0,1.0,11935.14,Debit,Seattle,59.127.135.25,Online,Doctor,2
34.31,24.0,251.0,1.0,1484.7600000000002,Debit,Philadelphia,167.95.191.52,ATM,Student,3
780.59,23.0,145.0,1.0,6513.34,Credit,Tucson,191.25.177.160,Online,Student,1
305.27,68.0,147.0,1.0,12958.65,Debit,Las Vegas,57.166.147.242,Online,Doctor,1
185.81,32.0,116.0,1.0,9588.71,Debit,Austin,201.114.165.141,Online,Doctor,2
66.00999999999999,49.0,179.0,1.0,3475.99,Debit,Milwaukee,49.172.82.247,Online,Engineer,3
447.95,29.0,75.0,1.0,7544.4,Debit,Tucson,19.20.13.234,Branch,Engineer,2
279.3,19.0,47.999999999999986,1.0,1193.6099999999992,Debit,Oklahoma City,77.21.150.75,ATM,Student,0
26.75,33.0,27.0,1.0,12063.77,Debit,Indianapolis,131.41.45.13,Online,Doctor,2
611.15,27.0,121.0,1.0,892.8299999999999,Debit,Detroit,51.250.46.149,ATM,Student,3
275.2,54.0,81.0,1.0,1230.12,Debit,New York,59.12.96.11,Online,Engineer,0
427.79,18.0,189.0,1.0,1479.67,Debit,San Jose,203.99.96.114,Branch,Student,3
469.13,54.0,139.0,1.0,1265.2799999999997,Credit,San Antonio,63.191.171.41,ATM,Doctor,3
102.81,76.0,47.0,1.0,3228.87,Debit,Seattle,21.28.32.1,Branch,Retired,0
22.610000000000014,19.0,145.0,1.0,1111.67,Debit,Seattle,76.136.92.235,Online,Student,3
33.64999999999998,63.0,146.0,1.0,12719.93,Credit,New York,49.31.186.82,Online,Doctor,1
362.68,63.0,137.0,1.0,2040.77,Credit,Miami,172.111.76.65,ATM,Retired,3
73.23000000000002,20.0,172.0,1.0,1309.85,Debit,San Francisco,66.226.179.193,Branch,Student,3
654.49,25.0,104.0,1.0,164.60999999999967,Credit,Austin,167.104.180.235,Online,Student,0
18.560000000000002,49.0,161.0,1.0,4230.37,Credit,Memphis,41.82.55.163,Branch,Engineer,3
389.05,27.0,41.0,1.0,761.0,Debit,Dallas,7.105.184.86,ATM,Student,0
7.3799999999999955,67.0,105.0,1.0,2923.83,Debit,Houston,156.96.135.18,Online,Retired,0
109.48000000000002,61.0,93.0,1.0,7372.47,Debit,Baltimore,17.36.132.202,Online,Retired,2
66.91,39.0,85.0,1.0,871.1000000000004,Debit,Seattle,51.196.87.214,ATM,Doctor,0
335.48,45.0,155.0,1.0,3023.16,Debit,Oklahoma City,107.247.202.71,Branch,Engineer,3
38.139999999999986,19.0,174.0,1.0,1119.21,Debit,Albuquerque,113.134.242.82,Online,Student,3
360.02,68.0,68.0,1.0,6400.59,Debit,Dallas,49.31.186.82,Online,Retired,2
218.19,19.0,185.0,1.0,620.8299999999999,Debit,Austin,165.35.58.173,ATM,Student,3
209.99,19.0,40.000000000000014,1.0,1938.0100000000002,Debit,Denver,125.89.163.224,ATM,Student,0
83.43,56.0,109.0,1.0,1870.1599999999999,Debit,New York,23.255.214.209,Online,Retired,0
344.97,34.0,106.0,1.0,5577.94,Debit,Austin,214.67.148.245,Online,Doctor,2
195.54,60.0,255.0,1.0,2794.66,Debit,Omaha,161.195.172.148,Online,Retired,3
101.23000000000005,45.0,87.0,1.0,6169.71,Debit,Colorado Springs,171.150.178.172,Online,Engineer,2
180.46,25.0,34.0,1.0,831.75,Debit,Fresno,147.114.91.132,ATM,Student,0
692.55,53.0,109.0,1.0,2451.56,Debit,Charlotte,180.224.54.115,Branch,Retired,0
107.48000000000002,20.0,103.0,1.0,1379.3900000000003,Debit,Los Angeles,120.32.147.210,Branch,Student,0
81.50999999999999,25.0,97.0,1.0,865.4899999999998,Debit,Washington,192.95.36.246,Branch,Student,0
365.48,76.0,216.0,1.0,7147.4,Credit,Seattle,44.197.126.59,Online,Retired,1
491.1,35.0,125.0,1.0,7833.85,Credit,Houston,175.210.47.87,Online,Engineer,1
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,211.45.75.44,Branch,Retired,3
645.04,70.0,78.0,1.0,7361.47,Debit,Memphis,10.191.172.154,Branch,Retired,2
169.28,45.0,114.0,1.0,5128.44,Debit,Philadelphia,218.238.171.184,Branch,Doctor,2
88.42000000000002,62.0,91.0,1.0,12381.45,Debit,El Paso,37.143.57.20,ATM,Doctor,2
155.53,29.0,66.0,1.0,4008.05,Debit,Baltimore,77.21.150.75,ATM,Engineer,0
39.24000000000001,77.0,106.0,1.0,6462.41,Debit,Dallas,214.67.148.245,ATM,Retired,2
78.76999999999998,48.0,50.0,1.0,6470.57,Credit,Las Vegas,64.15.0.66,ATM,Engineer,2
26.5,48.0,179.0,1.0,4854.83,Debit,Indianapolis,9.230.41.239,Online,Engineer,3
83.62,48.0,146.0,1.0,12652.22,Debit,Raleigh,202.21.120.44,ATM,Doctor,1
142.78,68.0,150.0,1.0,11705.88,Debit,San Diego,80.75.92.66,Branch,Doctor,1
55.99000000000001,35.0,95.0,1.0,932.6099999999997,Debit,El Paso,215.97.143.157,ATM,Doctor,0
774.48,61.0,31.0,1.0,11613.58,Debit,Louisville,76.136.92.235,Branch,Doctor,2
105.37,25.0,160.0,1.0,1068.5500000000002,Debit,Sacramento,164.75.163.220,ATM,Student,3
46.22,23.0,217.0,1.0,471.27999999999975,Debit,San Jose,49.31.186.82,Branch,Student,3
659.71,21.0,148.0,1.0,106.85999999999967,Credit,San Jose,150.83.4.238,Branch,Student,3
377.97,72.0,160.0,1.0,2457.1,Debit,Miami,138.87.180.254,Online,Retired,3
114.1,69.0,148.0,1.0,5882.12,Debit,Boston,65.149.11.248,Branch,Retired,1
11.300000000000011,55.0,41.0,1.0,1938.9899999999998,Credit,Louisville,10.191.172.154,Online,Retired,0
95.50000000000003,57.0,17.0,1.0,4079.09,Debit,Omaha,177.116.108.246,Online,Retired,0
130.93,28.0,149.0,1.0,860.1199999999999,Credit,Houston,193.221.15.59,Branch,Engineer,3
272.97,68.0,174.0,1.0,7811.31,Debit,Boston,66.226.179.193,Online,Retired,1
73.35,24.0,47.0,1.0,1181.8400000000006,Debit,San Francisco,9.230.41.239,Branch,Student,0
29.939999999999998,58.0,243.0,1.0,10915.54,Debit,San Francisco,3.77.114.6,ATM,Doctor,1
307.24,19.0,136.0,2.0,1670.7200000000003,Debit,San Jose,17.87.7.140,ATM,Student,3
50.52000000000001,20.0,140.0,1.0,1121.1899999999996,Debit,Boston,151.247.130.190,Online,Student,3
820.46,53.0,243.0,1.0,5621.86,Credit,Fort Worth,89.21.156.229,Online,Engineer,1
153.07,56.0,116.0,1.0,8873.43,Debit,Detroit,92.214.76.157,ATM,Engineer,2
52.94,41.0,146.0,1.0,6990.92,Debit,Tucson,98.255.160.110,Branch,Doctor,1
384.41,60.0,65.0,1.0,7831.56,Debit,Jacksonville,168.55.199.214,ATM,Engineer,2
235.42,51.0,175.0,1.0,6173.23,Debit,Phoenix,105.87.212.115,Branch,Retired,1
114.23000000000002,56.0,64.0,1.0,9523.72,Debit,Dallas,106.244.1.47,ATM,Doctor,2
12.620000000000005,33.0,61.0,1.0,6420.47,Debit,El Paso,93.160.83.196,Branch,Doctor,2
373.52,35.0,235.0,1.0,6430.41,Debit,Colorado Springs,219.31.152.129,ATM,Engineer,1
336.05,28.0,164.0,1.0,1635.0500000000002,Debit,San Antonio,89.237.88.251,Branch,Student,3
366.93,66.0,33.0,1.0,6697.79,Debit,Houston,45.182.28.148,Online,Retired,2
112.26999999999998,58.0,102.0,1.0,7369.89,Debit,Seattle,199.6.127.153,Branch,Doctor,2
494.9599999999999,40.0,132.0,1.0,6903.68,Debit,Sacramento,45.182.28.148,ATM,Engineer,1
561.58,65.0,23.0,1.0,11748.86,Debit,Sacramento,170.154.69.105,Online,Doctor,2
440.94,42.0,148.0,1.0,7303.23,Debit,San Antonio,189.20.224.220,Online,Doctor,1
71.9,29.0,51.0,1.0,10619.35,Debit,Los Angeles,136.172.149.77,Branch,Doctor,2
256.66,54.0,137.0,1.0,1794.5,Credit,Raleigh,101.223.82.253,Online,Retired,3
166.55,59.0,99.0,1.0,12970.21,Credit,Houston,148.25.159.90,Branch,Doctor,2
276.26,56.0,143.0,1.0,120.89000000000033,Debit,Louisville,97.106.5.76,Branch,Doctor,3
35.45999999999998,67.0,164.0,1.0,5692.31,Debit,Indianapolis,83.80.89.29,ATM,Doctor,1
38.139999999999986,50.0,165.0,1.0,9879.87,Debit,Portland,160.212.125.105,Branch,Engineer,1
506.26,64.0,86.0,1.0,6266.65,Credit,Baltimore,200.136.146.93,ATM,Retired,2
389.43,52.0,151.0,1.0,6449.83,Credit,Austin,10.144.131.89,ATM,Engineer,1
25.579999999999984,60.0,166.0,1.0,6741.41,Debit,Omaha,194.29.57.163,ATM,Engineer,1
446.1,25.0,243.0,1.0,1008.4400000000005,Debit,Seattle,78.69.172.205,ATM,Student,3
147.74,23.0,15.0,1.0,1711.7799999999997,Debit,Raleigh,12.246.170.239,Branch,Student,0
265.37,33.0,77.0,1.0,5229.95,Debit,Washington,173.252.44.183,Branch,Engineer,2
342.57,20.0,91.0,1.0,339.15999999999985,Debit,Boston,64.15.0.66,Online,Student,0
417.26,32.0,45.0,1.0,10442.48,Credit,New York,17.36.132.202,Online,Doctor,2
33.629999999999995,63.0,76.0,1.0,4324.4,Debit,Columbus,141.241.241.128,Online,Retired,0
64.57999999999998,55.0,173.0,1.0,6292.29,Debit,El Paso,21.190.11.223,Branch,Retired,1
23.230000000000018,21.0,122.0,1.0,269.0100000000002,Credit,Miami,156.96.135.18,Branch,Student,3
160.52,78.0,112.0,1.0,5379.25,Credit,Jacksonville,98.255.160.110,ATM,Retired,2
278.88,64.0,179.0,2.0,1334.0900000000001,Debit,Kansas City,184.185.209.72,Branch,Doctor,3
285.49,53.0,109.0,1.0,6366.84,Credit,Charlotte,41.82.55.163,Branch,Doctor,2
71.87,22.0,258.0,1.0,1839.1,Debit,Nashville,110.247.153.70,ATM,Student,3
308.8,53.0,41.0,1.0,3966.54,Debit,Baltimore,65.164.3.100,ATM,Retired,0
135.35,33.0,82.0,1.0,9983.36,Debit,Houston,218.54.207.160,Branch,Engineer,2
288.43,66.0,72.0,1.0,4577.09,Debit,Phoenix,7.105.184.86,Branch,Retired,0
147.46000000000004,65.0,205.0,1.0,7458.03,Credit,Albuquerque,78.69.172.205,Online,Doctor,1
214.15,32.0,217.0,1.0,6397.29,Debit,Detroit,210.228.226.64,Branch,Engineer,1
170.36,30.0,118.0,1.0,6034.73,Debit,Indianapolis,133.63.96.21,ATM,Doctor,2
736.53,55.0,120.0,1.0,9826.26,Debit,Philadelphia,219.193.239.152,ATM,Engineer,1
213.42,45.0,17.0,1.0,3736.38,Debit,Columbus,133.67.250.163,ATM,Engineer,0
94.09,27.0,203.0,1.0,646.8500000000004,Debit,Miami,116.237.223.50,Branch,Student,3
91.23000000000002,72.0,86.0,1.0,6385.12,Debit,Boston,32.240.176.64,ATM,Retired,2
263.92,57.0,233.0,1.0,4161.71,Credit,San Diego,32.240.176.64,Branch,Retired,3
77.5,51.0,201.0,1.0,11079.77,Credit,Fort Worth,198.166.198.233,Online,Doctor,1
3.6499999999999773,69.0,146.0,1.0,10017.11,Debit,Miami,21.28.32.1,Online,Doctor,1
43.879999999999995,26.0,251.0,1.0,1644.0900000000001,Credit,Seattle,139.23.212.102,Online,Student,3
591.98,28.0,132.0,1.0,387.64999999999964,Debit,El Paso,7.146.35.122,ATM,Student,3
224.79,18.0,129.0,1.0,528.3800000000001,Debit,Boston,3.11.254.2,Online,Student,3
64.30000000000001,55.0,67.0,1.0,7530.3,Debit,Louisville,219.98.242.240,ATM,Retired,2
111.79000000000005,62.0,49.0,1.0,10887.59,Debit,Jacksonville,110.235.207.187,Online,Doctor,2
613.7,61.0,37.0,1.0,7307.11,Credit,Fort Worth,86.83.61.143,Branch,Retired,2
170.45,60.0,199.0,1.0,2284.41,Debit,San Francisco,50.202.8.53,Branch,Engineer,3
344.27,22.0,123.0,1.0,1918.3599999999997,Debit,San Antonio,214.125.131.88,Branch,Student,3
292.95,37.0,56.0,1.0,1216.9099999999999,Debit,Memphis,221.169.49.152,Branch,Engineer,0
28.439999999999998,18.0,243.0,1.0,1071.04,Debit,Fresno,200.164.13.160,ATM,Student,3
209.02,21.0,74.0,1.0,187.89999999999964,Debit,El Paso,97.4.209.133,ATM,Student,0
20.05000000000001,72.0,171.0,1.0,7145.67,Debit,Chicago,164.75.163.220,ATM,Retired,1
175.02,28.0,71.0,1.0,1493.88,Debit,Phoenix,105.6.30.244,Online,Student,0
89.5,41.0,134.0,1.0,8658.95,Credit,Louisville,166.79.195.157,Branch,Engineer,1
69.95999999999998,28.0,31.0,1.0,164.1199999999999,Debit,Baltimore,184.146.10.88,Branch,Student,0
146.51,53.0,68.0,1.0,7089.9,Debit,Albuquerque,219.98.242.240,ATM,Engineer,2
376.78,21.0,88.0,1.0,841.6499999999996,Credit,Nashville,81.248.235.147,Online,Student,0
148.53999999999996,71.0,107.0,1.0,5677.05,Credit,Columbus,145.179.219.57,Branch,Retired,2
388.77,26.0,30.0,1.0,1658.4899999999998,Credit,Jacksonville,49.20.211.229,Online,Student,0
100.38000000000002,63.0,49.0,1.0,10171.68,Debit,Seattle,71.93.189.160,Branch,Doctor,2
870.3,51.0,229.0,1.0,3688.98,Debit,San Jose,143.212.47.226,ATM,Retired,3
458.94,52.0,180.0,1.0,5619.95,Debit,Detroit,151.247.130.190,Branch,Engineer,1
327.35,20.0,175.0,1.0,342.0799999999999,Credit,Memphis,19.111.192.175,Branch,Student,3
757.15,53.0,38.0,1.0,4702.86,Debit,Raleigh,200.13.225.150,Online,Engineer,0
5.639999999999986,59.0,47.0,1.0,12703.24,Debit,Boston,77.208.193.198,Online,Doctor,2
47.22999999999999,73.0,160.0,1.0,6659.81,Credit,Memphis,188.225.207.71,Online,Retired,1
239.41,42.0,248.0,1.0,7860.65,Credit,Baltimore,145.246.171.225,Online,Doctor,1
7.480000000000018,55.0,29.0,1.0,1275.1999999999998,Debit,San Antonio,27.93.195.98,ATM,Engineer,0
659.15,22.0,204.0,1.0,1241.5900000000001,Debit,Boston,78.69.172.205,ATM,Student,3
111.66,48.0,140.0,1.0,5716.72,Credit,Washington,62.251.170.72,Online,Engineer,1
250.01,62.0,88.0,1.0,1541.48,Debit,Kansas City,157.47.114.20,ATM,Retired,0
598.66,32.0,222.0,1.0,2587.11,Credit,Charlotte,52.50.209.49,Branch,Engineer,3
28.379999999999995,55.0,98.0,1.0,173.69999999999982,Debit,Sacramento,149.84.108.18,Branch,Doctor,0
16.80000000000001,49.0,94.0,1.0,11847.07,Debit,San Diego,86.220.59.252,ATM,Doctor,2
896.79,33.0,168.0,1.0,11146.74,Debit,Dallas,138.87.180.254,Online,Doctor,1
159.0,49.0,38.0,1.0,369.78999999999996,Debit,Las Vegas,77.92.193.22,ATM,Engineer,0
56.31,75.0,195.0,1.0,6396.08,Credit,Houston,18.72.115.111,Online,Retired,1
203.99,52.0,215.0,1.0,4840.31,Debit,Philadelphia,213.15.9.253,Online,Retired,1
50.99000000000001,29.0,76.0,1.0,1334.6,Debit,Detroit,147.119.62.178,Branch,Doctor,0
101.28000000000003,32.0,75.0,1.0,2774.35,Credit,Chicago,81.222.37.186,Online,Engineer,0
299.92,27.0,122.0,1.0,1368.0,Debit,Denver,201.113.165.203,ATM,Student,3
77.54000000000002,67.0,73.0,1.0,4536.38,Debit,Phoenix,79.47.176.19,Online,Retired,0
18.350000000000023,21.0,78.0,1.0,1293.3900000000003,Debit,Nashville,83.80.89.29,Branch,Student,0
732.53,26.0,116.0,1.0,441.53999999999996,Credit,San Jose,220.179.173.114,ATM,Student,3
65.11000000000001,34.0,150.0,1.0,8485.14,Debit,Nashville,223.32.70.156,ATM,Engineer,1
67.07,24.0,56.0,1.0,999.6199999999999,Credit,Los Angeles,89.237.88.251,ATM,Student,0
398.36,22.0,56.0,1.0,1863.6999999999998,Debit,Columbus,80.58.55.129,ATM,Student,0
469.46,20.0,149.0,1.0,8640.56,Debit,New York,137.33.78.168,ATM,Student,1
37.579999999999984,57.0,182.0,1.0,259.4399999999996,Debit,Indianapolis,5.252.94.135,ATM,Doctor,3
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,98.39.212.221,ATM,Engineer,2
315.39,23.0,93.0,1.0,929.6000000000004,Credit,New York,60.89.202.192,Branch,Student,0
165.91,26.0,84.0,1.0,587.1199999999999,Debit,Jacksonville,1.198.76.182,ATM,Student,0
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,223.189.165.37,Branch,Engineer,3
241.45,26.0,158.0,1.0,1594.04,Debit,Portland,133.63.96.21,Online,Student,3
70.88,74.0,176.0,1.0,1794.65,Credit,Omaha,169.67.220.37,Branch,Retired,3
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,146.69.70.214,ATM,Retired,1
181.81,78.0,122.0,1.0,7525.73,Credit,Austin,148.181.195.227,Online,Retired,1
854.6400000000001,56.0,118.0,1.0,2989.25,Debit,Fort Worth,174.61.77.54,Branch,Retired,3
261.19,64.0,52.0,1.0,7620.6,Debit,Oklahoma City,88.55.149.101,ATM,Retired,2
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,194.29.57.163,Online,Retired,1
11.860000000000014,31.0,129.0,1.0,6782.61,Debit,Sacramento,148.112.151.27,Branch,Engineer,1
122.65,28.0,41.0,1.0,1968.5100000000002,Debit,Columbus,119.199.76.61,Online,Student,0
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,165.38.56.205,Online,Retired,2
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,50.202.8.53,Online,Retired,3
369.89,69.0,69.0,1.0,6941.47,Debit,San Antonio,186.54.68.246,ATM,Retired,2
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,187.199.178.27,Branch,Engineer,2
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,33.212.169.157,ATM,Retired,3
304.15,20.0,40.000000000000014,1.0,686.9099999999999,Debit,Atlanta,214.67.148.245,Branch,Student,0
620.54,28.0,98.0,1.0,213.35999999999967,Credit,Omaha,161.168.126.136,Branch,Student,0
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,49.174.157.140,Online,Student,3
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,136.162.111.135,Branch,Doctor,2
96.25,61.0,171.0,1.0,7996.7,Debit,Houston,27.215.118.94,Online,Retired,1
142.55,67.0,97.0,1.0,1262.6800000000003,Debit,Kansas City,112.56.160.202,Online,Doctor,0
35.94,23.0,141.0,1.0,1697.2799999999997,Credit,Fresno,149.84.108.18,Branch,Student,3
103.07999999999998,60.0,109.0,1.0,12002.16,Debit,San Francisco,147.114.91.132,Online,Doctor,2
116.26999999999998,57.0,94.0,1.0,8726.92,Debit,Portland,200.164.13.160,Online,Engineer,2
34.74000000000001,59.0,72.0,1.0,3736.57,Credit,Portland,161.71.2.223,Online,Retired,0
